"artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"Ed Sheeran",0.904,0.754,0.613,-6.342,0.229,0.318,0.335,113.196,"Take It Back","x (Wembley Edition)",2013
"Ed Sheeran",0.752,0.752,0.76,-5.34,0.0341,0.319,0.335,107.034,"Shirtsleeves","x (Wembley Edition)",2013
"Ed Sheeran",0.295,0.58,0.318,-8.926,0.0279,0.756,0.117,129.757,"Even My Dad Does Sometimes","x (Wembley Edition)",2013
"Ed Sheeran",0.297,0.641,0.176,-11.692,0.0349,0.638,0.252,76.031,"I See Fire","x (Wembley Edition)",2013
"Ed Sheeran",0.287,0.54,0.557,-6.097,0.0259,0.00886,0.307,75.035,"All of the Stars","x (Wembley Edition)",2013
"Ed Sheeran",0.184,0.579,0.649,-6.522,0.0352,0.0977,0.125,114.593,"English Rose","x (Wembley Edition)",2013
"Ed Sheeran",0.733,0.812,0.542,-5.403,0.0444,0.294,0.141,110.268,"Touch and Go","x (Wembley Edition)",2013
"Ed Sheeran",0.474,0.728,0.461,-8.726,0.0395,0.707,0.113,86.014,"New York","x (Wembley Edition)",2013
"Ed Sheeran",0.327,0.618,0.239,-8.371,0.0274,0.791,0.1,96.846,"Make It Rain","x (Wembley Edition)",2013
"Ed Sheeran",0.541,0.389,0.369,-6.886,0.0404,0.598,0.96,102.625,"Parting Glass - Live at Wembley Stadium","x (Wembley Edition)",2013
"Ed Sheeran",0.237,0.69,0.696,-7.432,0.183,0.219,0.958,125.735,"Small Bump - Live at Wembley Stadium","x (Wembley Edition)",2013
"Ed Sheeran",0.483,0.669,0.747,-7.108,0.0428,0.141,0.185,122.531,"Lay It All on Me (feat. Ed Sheeran)","x (Wembley Edition)",2013
"Ed Sheeran",0.619,0.731,0.603,-7.656,0.0378,0.645,0.147,96.973,"Let It Out","Loose Change",2011
"Ed Sheeran",0.875,0.754,0.636,-7.129,0.193,0.519,0.108,90.001,"Homeless","Loose Change",2011
"Ed Sheeran",0.278,0.826,0.485,-7.424,0.0354,0.569,0.107,104.011,"Little Bird","Loose Change",2011
"Ed Sheeran",0.52,0.646,0.65,-6.491,0.0278,0.14,0.0999,100.05,"Sofa","Loose Change",2011
"Ed Sheeran",0.636,0.781,0.836,-5.496,0.0658,0.379,0.289,94.989,"One Night","Loose Change",2011
"Ed Sheeran",0.36,0.602,0.31,-11.469,0.0373,0.886,0.105,159.917,"Firefly","Loose Change",2011
"Ed Sheeran",0.837,0.712,0.569,-6.032,0.204,0.507,0.412,105.032,"The City - Live at Sticky Studios; Loose Change EP","Loose Change",2011
"Ed Sheeran",0.49,0.629,0.663,-10.516,0.0283,0.28,0.0811,139.982,"Firefly - Bravado Dubstep Remix","Loose Change",2011
"Ed Sheeran",0.496,0.402,0.339,-9.574,0.0498,0.728,0.833,83.194,"The A Team - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.713,0.601,0.879,-5.215,0.0945,0.62,0.464,99.377,"Homeless - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.81,0.602,0.8,-5.91,0.0734,0.545,0.656,109.921,"The City - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.393,0.494,0.0964,-16.691,0.0532,0.807,0.936,86.676,"Fall - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.361,0.616,0.141,-17.161,0.532,0.792,0.897,107.874,"Wake Me Up - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.781,0.506,0.911,-4.779,0.23,0.48,0.696,105.475,"You Need Me, I Don't Need You - Live at the Bedford","Live at the Bedford",2011
"Ed Sheeran",0.329,0.718,0.82,-5.552,0.103,0.0928,0.391,90.013,"Lately (feat. Devlin)","No.5 Collaborations Project",2011
"Ed Sheeran",0.189,0.799,0.532,-9.472,0.0707,0.386,0.0978,100.032,"You (feat. Wiley)","No.5 Collaborations Project",2011
"Ed Sheeran",0.297,0.476,0.704,-5.411,0.278,0.515,0.094,140.396,"Family (feat. P Money)","No.5 Collaborations Project",2011
"Ed Sheeran",0.759,0.693,0.833,-5.408,0.263,0.214,0.117,99.901,"Radio (feat. JME)","No.5 Collaborations Project",2011
"Ed Sheeran",0.437,0.437,0.5,-7.103,0.105,0.731,0.157,85.293,"Little Lady (feat. Mikill Pane)","No.5 Collaborations Project",2011
"Ed Sheeran",0.426,0.511,0.91,-6.186,0.116,0.0282,0.127,140.147,"Drown Me Out (feat. Ghetts) - + Ghetts","No.5 Collaborations Project",2011
"Ed Sheeran",0.429,0.855,0.678,-6.864,0.052,0.101,0.0964,120.012,"Nightmares (feat. Random Impulse, Sway & Wretch 32)","No.5 Collaborations Project",2011
"Ed Sheeran",0.275,0.64,0.664,-7.812,0.152,0.267,0.329,140.007,"Goodbye to You (feat. Dot Rotten)","No.5 Collaborations Project",2011
"Ed Sheeran",0.407,0.642,0.289,-9.918,0.0367,0.669,0.18,84.996,"The A Team","+",2011
"Ed Sheeran",0.459,0.733,0.652,-9.101,0.0696,0.419,0.521,99.998,"Drunk","+",2011
"Ed Sheeran",0.578,0.422,0.405,-11.126,0.101,0.323,0.15,74.13,"U.N.I.","+",2011
"Ed Sheeran",0.781,0.74,0.807,-9.976,0.0363,0.0446,0.0538,101.042,"Grade 8","+",2011
"Ed Sheeran",0.336,0.616,0.209,-13.43,0.406,0.902,0.139,86.891,"Wake Me Up","+",2011
"Ed Sheeran",0.446,0.81,0.436,-12.683,0.0717,0.689,0.11,119.973,"Small Bump","+",2011
"Ed Sheeran",0.502,0.588,0.0929,-14.301,0.0443,0.95,0.128,152.139,"This","+",2011
"Ed Sheeran",0.646,0.74,0.505,-10.338,0.0674,0.0415,0.0707,97.994,"The City","+",2011
"Ed Sheeran",0.565,0.592,0.637,-8.48,0.0992,0.562,0.13,159.701,"Lego House","+",2011
"Ed Sheeran",0.927,0.749,0.837,-8.837,0.0512,0.162,0.525,103.483,"You Need Me, I Don't Need You","+",2011
"Ed Sheeran",0.182,0.589,0.227,-16.67,0.0498,0.64,0.0248,74.993,"Kiss Me","+",2011
"Ed Sheeran",0.11,0.526,0.328,-9.864,0.0461,0.694,0.112,116.068,"Give Me Love","+",2011
"Ed Sheeran",0.431,0.555,0.257,-12.637,0.0299,0.892,0.124,89.013,"Autumn Leaves - Deluxe Edition","+",2011
"Ed Sheeran",0.284,0.843,0.425,-8.676,0.0352,0.565,0.102,104.02,"Little Bird - Deluxe Edition","+",2011
"Ed Sheeran",0.889,0.74,0.248,-12.659,0.109,0.729,0.141,83.786,"Gold Rush - Deluxe Edition","+",2011
"Ed Sheeran",0.234,0.464,0.098,-12.119,0.0376,0.865,0.101,78.864,"Sunburn - Deluxe Edition","+",2011
